FlightId,Ordinal,LatitudeDegrees,LongitudeDegrees,AltitudeFeet,AirspeedKnots
309794486,1,40.1949258099,-101.851341457,38000,450
309794486,2,39.849312,-104.673829,17000,450
309794493,1,40.2522936447,-101.869331471,38000,450
309794493,2,39.849312,-104.673829,17000,450
309794496,1,33.8255154679,-94.6765471788,38000,450
309794496,2,32.897449,-97.040653,17000,450
309794500,1,33.814670287,-94.6048099489,38000,450
309794500,2,32.897449,-97.040653,17000,450
309794509,1,33.7640150745,-94.6003007302,38000,450
309794509,2,32.897449,-97.040653,17000,450
309794510,1,33.7989216275,-94.67060774,38000,450
309794510,2,32.897449,-97.040653,17000,450
309794519,1,42.1539519883,-80.4371026987,38000,450
309794519,2,42.208343,-83.357175,17000,450
309794535,1,28.1669867705,-79.4444188389,38000,450
309794535,2,26.072747,-80.140029,17000,450
309794551,1,30.7597884949,-93.0709014189,38000,450
309794551,2,29.654107,-95.276614,17000,450
309794567,1,31.3225118179,-93.2688099976,38000,450
309794567,2,29.986679,-95.338111,17000,450
309794587,0,37.585917482,-74.863754679,38000,450
309794587,1,30.3990981194,-80.1948592638,38000,450
309794587,2,28.431639,-81.308286,17000,450
309794593,1,30.4037375182,-80.2225304991,38000,450
309794593,2,28.431639,-81.308286,17000,450
309794608,1,27.9738711147,-80.2093845299,38000,450
309794608,2,25.796549,-80.275614,17000,450
309794616,1,27.9198154696,-79.7166297219,38000,450
309794616,2,25.796549,-80.275614,17000,450
309794618,0,37.8395086644,-75.4640523582,38000,450
309794618,1,27.8682688232,-79.4847206012,38000,450
309794618,2,25.796549,-80.275614,17000,450
309794623,1,42.6398049069,-85.000996857,38000,450
309794623,2,42.947639,-87.90295,17000,450
309794631,1,44.5911405117,-90.1871627825,38000,450
309794631,2,44.881234,-93.203111,17000,450
309794664,1,42.0524107841,-84.9840693,38000,450
309794664,2,41.98032,-87.902313,17000,450
309794673,1,41.9460823337,-84.9908127563,38000,450
309794673,2,41.98032,-87.902313,17000,450
309794676,1,42.4286563476,-85.0338897726,38000,450
309794676,2,41.98032,-87.902313,17000,450
309794742,0,37.6318310578,-75.5502324983,38000,450
309794742,1,37.2986724979,-76.7357597004,38000,450
309794742,2,35.876723,-78.793058,17000,450
309794756,1,28.7122368388,-81.9760577279,38000,450
309794756,2,26.54285,-81.754568,17000,450
309794837,1,36.1331655198,-120.360608617,38000,450
309794837,2,37.710714,-122.214446,17000,450
309794846,1,33.5224074886,-114.603917824,38000,450
309794846,2,33.43653,-112.007268,17000,450
309796650,1,34.2508228015,-86.9619232597,38000,450
309796650,2,33.639975,-84.444032,17000,450
309796668,1,38.862889162,-102.227222442,38000,450
309796668,2,39.849312,-104.673829,17000,450
309796675,1,33.8462054077,-94.6996920281,38000,450
309796675,2,32.897449,-97.040653,17000,450
309796693,0,34.3710175213,-106.857689567,38000,450
309796693,1,33.8044434971,-109.420693907,38000,450
309796693,2,33.43653,-112.007268,17000,450
309798809,1,34.2694120293,-86.9552410345,38000,450
309798809,2,33.639975,-84.444032,17000,450
309798815,1,42.0212232221,-73.865429083,38000,450
309798815,2,42.369543,-71.020061,17000,450
309798828,1,39.055222,-84.661251,17000,450
309798852,1,39.4982543741,-101.907628394,38000,450
309798852,2,39.849312,-104.673829,17000,450
309798872,1,39.2576102722,-80.2226889662,38000,450
309798872,2,38.953381,-77.447712,17000,450
309798875,1,32.063608797,-96.1009676178,38000,450
309798875,2,29.986679,-95.338111,17000,450
309798888,1,34.6651649043,-115.908453569,38000,450
309798888,2,33.9425,-118.408056,17000,450
309798891,1,34.6896401674,-115.913988616,38000,450
309798891,2,33.9425,-118.408056,17000,450
309798950,1,37.615223,-122.389979,17000,450
309798980,1,33.639975,-84.444032,17000,450
309799018,1,37.1847699119,-77.7187927619,38000,450
309799018,2,39.180862,-76.667548,17000,450
309799026,1,39.2444745382,-82.0606659708,38000,450
309799026,2,41.411675,-81.834693,17000,450
309799055,1,38.7270839569,-102.395785725,38000,450
309799055,2,39.849312,-104.673829,17000,450
309799059,0,30.1933090152,-88.3470496979,38000,450
309799059,1,32.1842880377,-94.6558451411,38000,450
309799059,2,32.897449,-97.040653,17000,450
309799060,1,32.0521534404,-94.6782814605,38000,450
309799060,2,32.897449,-97.040653,17000,450
309799100,1,29.3343091795,-92.8259561535,38000,450
309799100,2,29.654107,-95.276614,17000,450
309799109,1,29.986679,-95.338111,17000,450
309799133,0,37.7051974942,-75.4904011757,38000,450
309799133,1,38.714131189,-75.0614112877,38000,450
309799133,2,40.643772,-73.781993,17000,450
309799143,0,33.43624603,-114.27849421,38000,450
309799143,1,33.5682744327,-115.863494552,38000,450
309799143,2,33.9425,-118.408056,17000,450
309799161,1,37.6899710316,-92.8953499884,38000,450
309799161,2,39.297695,-94.716287,17000,450
309799191,1,42.8808419843,-92.0527104067,38000,450
309799191,2,44.881234,-93.203111,17000,450
309799193,1,29.984223,-90.255969,17000,450
309799224,0,32.0552002937,-105.844251589,38000,450
309799224,1,33.0355014547,-109.475832443,38000,450
309799224,2,33.43653,-112.007268,17000,450
309799248,0,32.4042120855,-113.362594393,38000,450
309799248,1,32.580082482,-114.638426615,38000,450
309799248,2,32.7319,-117.197312,17000,450
309799253,1,46.4560263079,-119.634252516,38000,450
309799253,2,47.44443,-122.300497,17000,450
309799255,0,37.2844162813,-118.513248983,38000,450
309799255,1,37.3171513703,-119.711539379,38000,450
309799255,2,37.615223,-122.389979,17000,450
309799265,1,39.8524967653,-109.485236307,38000,450
309799265,2,40.785596,-111.980673,17000,450
309799600,1,35.9956400562,-104.122405174,38000,450
309799600,2,35.048665,-106.616704,17000,450
309799647,1,39.180862,-76.667548,17000,450
309799668,1,40.2002071616,-101.848025995,38000,450
309799668,2,39.849312,-104.673829,17000,450
309799677,1,40.4280168155,-101.935081013,38000,450
309799677,2,39.849312,-104.673829,17000,450
309799693,1,40.9943169044,-77.0341108604,38000,450
309799693,2,40.68987,-74.17821,17000,450
309799696,1,28.078189679,-81.1564114347,38000,450
309799696,2,26.072747,-80.140029,17000,450
309799703,1,31.5914480065,-94.0762342352,38000,450
309799703,2,29.654107,-95.276614,17000,450
309799750,1,30.3111132699,-82.5846986636,38000,450
309799750,2,28.431639,-81.308286,17000,450
309799756,1,37.09673726,-89.0760163413,38000,450
309799756,2,35.044702,-89.981659,17000,450
309799763,1,43.8172054303,-90.5772268059,38000,450
309799763,2,44.881234,-93.203111,17000,450
309799782,1,38.1660195309,-119.432566684,38000,450
309799782,2,37.710714,-122.214446,17000,450
309799795,0,42.7085954927,-98.6538039796,38000,450
309799795,1,45.3028008136,-119.583567278,38000,450
309799795,2,45.589237,-122.593889,17000,450
309799796,1,40.35438553,-78.0146318535,38000,450
309799796,2,39.874972,-75.249071,17000,450
309799804,1,34.3585891011,-109.535562619,38000,450
309799804,2,33.43653,-112.007268,17000,450
309799807,1,34.3955904351,-109.614433617,38000,450
309799807,2,33.43653,-112.007268,17000,450
309799827,1,33.5496232947,-114.670635755,38000,450
309799827,2,32.7319,-117.197312,17000,450
309799832,1,38.186106,-85.741758,17000,450
309799839,1,37.9719964291,-119.596902257,38000,450
309799839,2,37.615223,-122.389979,17000,450
309799842,1,40.9669499568,-109.093822413,38000,450
309799842,2,40.785596,-111.980673,17000,450
309799853,1,29.9167017414,-83.6717680792,38000,450
309799853,2,27.976891,-82.533377,17000,450
309800248,1,41.1420602431,-73.3163467066,38000,450
309800248,2,42.369543,-71.020061,17000,450
309800254,1,35.6498292101,-83.5537034703,38000,450
309800254,2,35.220969,-80.944215,17000,450
309800262,1,38.1314312283,-79.6180635538,38000,450
309800262,2,38.851944,-77.0375,17000,450
309800269,1,33.8197292133,-94.6832246531,38000,450
309800269,2,32.897449,-97.040653,17000,450
309800278,1,40.6237739027,-85.3215706276,38000,450
309800278,2,42.208343,-83.357175,17000,450
309800291,1,31.7687900207,-93.8650406612,38000,450
309800291,2,29.986679,-95.338111,17000,450
309800293,1,39.714975,-86.296213,17000,450
309800296,0,34.3518925301,-106.751612547,38000,450
309800296,1,33.9895997687,-115.785706585,38000,450
309800296,2,33.9425,-118.408056,17000,450
309800309,1,44.881234,-93.203111,17000,450
309800311,1,29.984223,-90.255969,17000,450
309800320,1,40.3380884796,-89.786305188,38000,450
309800320,2,41.98032,-87.902313,17000,450
309800327,1,35.8282094134,-81.4640516997,38000,450
309800327,2,35.876723,-78.793058,17000,450
309800332,1,40.1262511027,-109.32674343,38000,450
309800332,2,40.785596,-111.980673,17000,450
309801064,1,33.639975,-84.444032,17000,450
309801092,1,34.1907132265,-85.5211467431,38000,450
309801092,2,36.134773,-86.668042,17000,450
309801099,1,40.6994049685,-72.8451252608,38000,450
309801099,2,42.369543,-71.020061,17000,450
309801124,1,39.2367174404,-81.7957143926,38000,450
309801124,2,41.411675,-81.834693,17000,450
309801150,1,36.9537484872,-83.9842476444,38000,450
309801150,2,39.055222,-84.661251,17000,450
309801152,1,36.6967262692,-77.4008840634,38000,450
309801152,2,38.851944,-77.0375,17000,450
309801168,1,32.897449,-97.040653,17000,450
309801176,1,40.68987,-74.17821,17000,450
309801180,1,39.1101291955,-76.1080583181,38000,450
309801180,2,40.68987,-74.17821,17000,450
309801224,1,36.9157259212,-78.3931476586,38000,450
309801224,2,38.953381,-77.447712,17000,450
309801228,1,29.7808468677,-92.8519949324,38000,450
309801228,2,29.986679,-95.338111,17000,450
309801236,1,29.6063414692,-92.8846864234,38000,450
309801236,2,29.986679,-95.338111,17000,450
309801253,1,40.643772,-73.781993,17000,450
309801264,0,32.9227657297,-114.154534949,38000,450
309801264,1,33.5209133434,-115.901865367,38000,450
309801264,2,33.9425,-118.408056,17000,450
309801270,0,31.9180040694,-106.030372471,38000,450
309801270,1,33.7090690604,-115.830166078,38000,450
309801270,2,33.9425,-118.408056,17000,450
309801336,1,42.9628024557,-91.9133568324,38000,450
309801336,2,44.881234,-93.203111,17000,450
309801355,1,40.424098205,-85.8975225352,38000,450
309801355,2,41.98032,-87.902313,17000,450
309801358,1,39.9939757856,-86.7888178402,38000,450
309801358,2,41.98032,-87.902313,17000,450
309801370,1,37.7780360818,-75.9714714644,38000,450
309801370,2,39.874972,-75.249071,17000,450
309801418,0,37.2579536548,-118.189379469,38000,450
309801418,1,37.0290836046,-119.859936947,38000,450
309801418,2,37.615223,-122.389979,17000,450
309801568,1,40.4703913407,-101.904105093,38000,450
309801568,2,39.849312,-104.673829,17000,450
309801587,1,31.7529217792,-93.842342201,38000,450
309801587,2,29.986679,-95.338111,17000,450
309801593,1,34.7564400928,-115.837703664,38000,450
309801593,2,33.9425,-118.408056,17000,450
309801596,1,41.2780509707,-76.7061023176,38000,450
309801596,2,40.77392,-73.872002,17000,450
309801604,1,30.4381516298,-82.3151732885,38000,450
309801604,2,28.431639,-81.308286,17000,450
309801636,1,34.4668342426,-109.56891211,38000,450
309801636,2,33.43653,-112.007268,17000,450
309801637,1,34.4238622535,-109.642357843,38000,450
309801637,2,33.43653,-112.007268,17000,450
309802712,1,35.5451751366,-85.7902918121,38000,450
309802712,2,33.639975,-84.444032,17000,450
309802772,1,42.3867997347,-84.4377371057,38000,450
309802772,2,41.411675,-81.834693,17000,450
309802793,1,40.4313971297,-86.8442708266,38000,450
309802793,2,39.055222,-84.661251,17000,450
309802812,1,38.851944,-77.0375,17000,450
309802836,1,35.0145496498,-96.4181633699,38000,450
309802836,2,32.897449,-97.040653,17000,450
309802867,1,42.208343,-83.357175,17000,450
309803008,1,30.3057805007,-82.613490948,38000,450
309803008,2,28.431639,-81.308286,17000,450
309803026,1,42.9593441098,-90.2365823861,38000,450
309803026,2,41.788455,-87.741819,17000,450
309803028,1,42.6893019051,-90.4153279164,38000,450
309803028,2,41.788455,-87.741819,17000,450
309803111,1,34.7916805503,-109.918624631,38000,450
309803111,2,33.43653,-112.007268,17000,450
309803181,0,43.8097540132,-97.7886135265,38000,450
309803181,1,41.4478696753,-109.160104649,38000,450
309803181,2,40.785596,-111.980673,17000,450
309803315,1,37.1711733677,-85.985777553,38000,450
309803315,2,39.055222,-84.661251,17000,450
309803328,1,38.4762492969,-102.57729397,38000,450
309803328,2,39.849312,-104.673829,17000,450
309803334,1,32.032533256,-94.6886585362,38000,450
309803334,2,32.897449,-97.040653,17000,450
309803343,0,38.7653282015,-76.6036615547,38000,450
309803343,1,39.0868788826,-76.0695940129,38000,450
309803343,2,40.68987,-74.17821,17000,450
309803364,1,29.7698782952,-92.8532356329,38000,450
309803364,2,29.986679,-95.338111,17000,450
309803377,0,31.9346457788,-105.985765347,38000,450
309803377,1,33.6929374475,-115.833414108,38000,450
309803377,2,33.9425,-118.408056,17000,450
309803380,1,40.77392,-73.872002,17000,450
309803401,1,39.8577804994,-88.5022144344,38000,450
309803401,2,41.98032,-87.902313,17000,450
309803408,1,39.7194169196,-109.578203792,38000,450
309803408,2,40.785596,-111.980673,17000,450
309806569,0,39.3585420983,-113.042031414,38000,450
309806569,1,39.7182176163,-107.481952571,38000,450
309806569,2,39.849312,-104.673829,17000,450
309806578,0,38.0669831194,-115.521141812,38000,450
309806578,1,30.5887296923,-97.6468043751,38000,450
309806578,2,29.654107,-95.276614,17000,450
309806641,1,33.43653,-112.007268,17000,450
309806644,1,33.8845353958,-114.558350394,38000,450
309806644,2,33.43653,-112.007268,17000,450
309806664,1,45.2734484641,-122.399735051,38000,450
309806664,2,47.44443,-122.300497,17000,450
309806673,1,40.6387141767,-114.830920468,38000,450
309806673,2,40.785596,-111.980673,17000,450
309807069,1,41.3332019952,-76.920514809,38000,450
309807069,2,40.68987,-74.17821,17000,450
309807090,0,34.1449235466,-115.705357926,38000,450
309807090,1,34.2339571912,-115.808748289,38000,450
309807090,2,33.9425,-118.408056,17000,450
309807285,1,38.9401080146,-107.17491725,38000,450
309807285,2,39.849312,-104.673829,17000,450
309807286,1,38.7108279215,-107.045233304,38000,450
309807286,2,39.849312,-104.673829,17000,450
309807288,1,33.5244090727,-99.5377596266,38000,450
309807288,2,32.897449,-97.040653,17000,450
309807298,1,41.1688426005,-90.4078024884,38000,450
309807298,2,41.788455,-87.741819,17000,450
309807321,1,45.3192288976,-121.683392755,38000,450
309807321,2,47.44443,-122.300497,17000,450
309807514,1,35.5786473676,-85.6631471394,38000,450
309807514,2,33.639975,-84.444032,17000,450
309807566,1,38.2749895276,-87.1573381648,38000,450
309807566,2,36.134773,-86.668042,17000,450
309807590,1,42.3897076502,-73.9548454143,38000,450
309807590,2,42.369543,-71.020061,17000,450
309807616,1,39.9241898135,-79.3190442178,38000,450
309807616,2,39.180862,-76.667548,17000,450
309807657,1,41.9720224161,-84.6394348362,38000,450
309807657,2,41.411675,-81.834693,17000,450
309807681,1,36.931274818,-82.6064215278,38000,450
309807681,2,35.220969,-80.944215,17000,450
309807766,1,39.7572226729,-79.6202393411,38000,450
309807766,2,38.851944,-77.0375,17000,450
309807779,1,39.4889705736,-79.710055433,38000,450
309807779,2,38.851944,-77.0375,17000,450
309807786,1,40.2530963596,-101.860432413,38000,450
309807786,2,39.849312,-104.673829,17000,450
309807787,1,40.3732328774,-101.909752994,38000,450
309807787,2,39.849312,-104.673829,17000,450
309807799,1,39.849312,-104.673829,17000,450
309807811,1,34.4867298106,-95.212388666,38000,450
309807811,2,32.897449,-97.040653,17000,450
309807824,1,34.4781748761,-95.2487809998,38000,450
309807824,2,32.897449,-97.040653,17000,450
309807888,1,41.2552590216,-76.9544960256,38000,450
309807888,2,40.68987,-74.17821,17000,450
309807894,1,41.1698002896,-76.9871482809,38000,450
309807894,2,40.68987,-74.17821,17000,450
309807909,1,28.0288704279,-81.2404163292,38000,450
309807909,2,26.072747,-80.140029,17000,450
309807978,1,39.8905123004,-80.0147178268,38000,450
309807978,2,38.953381,-77.447712,17000,450
309807991,1,31.853184593,-94.0163485265,38000,450
309807991,2,29.986679,-95.338111,17000,450
309807992,1,31.8853807917,-94.0736010303,38000,450
309807992,2,29.986679,-95.338111,17000,450
309808036,1,41.0232669093,-76.6272908077,38000,450
309808036,2,40.643772,-73.781993,17000,450
309808074,1,34.7283286086,-115.845744202,38000,450
309808074,2,33.9425,-118.408056,17000,450
309808075,1,34.8326771419,-115.948743063,38000,450
309808075,2,33.9425,-118.408056,17000,450
309808084,1,34.8037210894,-115.924214893,38000,450
309808084,2,33.9425,-118.408056,17000,450
309808085,1,34.669363205,-115.810372484,38000,450
309808085,2,33.9425,-118.408056,17000,450
309808116,1,41.0592129828,-76.7298570333,38000,450
309808116,2,40.77392,-73.872002,17000,450
309808119,1,41.0680151866,-76.7203797916,38000,450
309808119,2,40.77392,-73.872002,17000,450
309808189,1,30.4775439273,-82.1647628534,38000,450
309808189,2,28.431639,-81.308286,17000,450
309808199,1,35.044702,-89.981659,17000,450
309808226,1,27.8078554706,-81.2721674405,38000,450
309808226,2,25.796549,-80.275614,17000,450
309808230,1,27.8597282774,-81.0664594809,38000,450
309808230,2,25.796549,-80.275614,17000,450
309808305,1,32.1399520983,-89.8977310176,38000,450
309808305,2,29.984223,-90.255969,17000,450
309808358,1,40.3344300275,-78.0236050994,38000,450
309808358,2,39.874972,-75.249071,17000,450
309808375,1,34.4489645152,-109.668215839,38000,450
309808375,2,33.43653,-112.007268,17000,450
309808422,1,35.876723,-78.793058,17000,450
309808496,0,34.4722295466,-100.680378092,38000,450
309808496,1,47.0353141617,-119.233151653,38000,450
309808496,2,47.44443,-122.300497,17000,450
309808502,0,44.2607331131,-98.2947479355,38000,450
309808502,1,46.9584150367,-119.303417712,38000,450
309808502,2,47.44443,-122.300497,17000,450
309808511,1,38.0682738015,-119.662850044,38000,450
309808511,2,37.615223,-122.389979,17000,450
309808513,1,38.0170312661,-119.612090901,38000,450
309808513,2,37.615223,-122.389979,17000,450
309808526,1,38.0731773551,-119.642085006,38000,450
309808526,2,37.615223,-122.389979,17000,450
309808548,1,40.9030291686,-109.110641247,38000,450
309808548,2,40.785596,-111.980673,17000,450
309808554,1,34.551764452,-115.355558111,38000,450
309808554,2,33.680488,-117.860223,17000,450
309808558,1,34.4523985925,-115.31057645,38000,450
309808558,2,33.680488,-117.860223,17000,450
309809814,1,32.897449,-97.040653,17000,450
309809911,1,34.4572854004,-87.0300168122,38000,450
309809911,2,33.639975,-84.444032,17000,450
309809933,1,39.849312,-104.673829,17000,450
309809937,1,40.8012529074,-107.265360302,38000,450
309809937,2,39.849312,-104.673829,17000,450
309809941,1,40.9204423358,-107.18643893,38000,450
309809941,2,39.849312,-104.673829,17000,450
309809946,1,34.246623345,-99.1732974773,38000,450
309809946,2,32.897449,-97.040653,17000,450
309809956,0,42.689160039,-98.681766316,38000,450
309809956,1,41.0067873992,-77.1619221109,38000,450
309809956,2,40.68987,-74.17821,17000,450
309809969,1,31.3465034578,-97.4241880685,38000,450
309809969,2,29.986679,-95.338111,17000,450
309809974,0,42.6621175342,-98.6344520931,38000,450
309809974,1,40.9700499408,-76.7603989155,38000,450
309809974,2,40.643772,-73.781993,17000,450
309809987,1,36.049127221,-119.095863503,38000,450
309809987,2,33.9425,-118.408056,17000,450
309809990,1,36.0589589138,-119.05003572,38000,450
309809990,2,33.9425,-118.408056,17000,450
309810001,0,42.7226884482,-98.7482995226,38000,450
309810001,1,42.1755253951,-90.703463308,38000,450
309810001,2,41.788455,-87.741819,17000,450
309810021,1,39.8675708618,-122.569504647,38000,450
309810021,2,37.710714,-122.214446,17000,450
309810025,0,39.731812172,-109.048973891,38000,450
309810025,1,36.145849143,-118.384115206,38000,450
309810025,2,34.060855,-117.598279,17000,450
309810026,0,44.2498325524,-98.2611262128,38000,450
309810026,1,42.4524891836,-90.8455030406,38000,450
309810026,2,41.98032,-87.902313,17000,450
309810033,0,42.713345776,-98.7420649407,38000,450
309810033,1,42.3210220772,-90.8896334953,38000,450
309810033,2,41.98032,-87.902313,17000,450
309810038,1,33.43653,-112.007268,17000,450
309810055,0,35.414182477,-118.543404109,38000,450
309810055,1,34.8127108087,-117.99241797,38000,450
309810055,2,32.7319,-117.197312,17000,450
309810058,0,35.4809326246,-118.53585958,38000,450
309810058,1,34.8182423795,-117.970376707,38000,450
309810058,2,32.7319,-117.197312,17000,450
309810093,1,39.782179128,-122.616461597,38000,450
309810093,2,37.615223,-122.389979,17000,450
309810096,1,39.7824859811,-122.614789035,38000,450
309810096,2,37.615223,-122.389979,17000,450
309810104,1,39.7531413744,-122.901799623,38000,450
309810104,2,37.615223,-122.389979,17000,450
309810114,1,37.366695,-121.925906,17000,450
309810127,1,40.8596311758,-121.815873853,38000,450
309810127,2,38.692686,-121.587941,17000,450
309810133,1,35.7692007013,-118.641858211,38000,450
309810133,2,33.680488,-117.860223,17000,450
309811332,1,33.639975,-84.444032,17000,450
309811369,1,37.2332966721,-84.3218993752,38000,450
309811369,2,36.134773,-86.668042,17000,450
309811370,1,37.0160683984,-84.1544974369,38000,450
309811370,2,36.134773,-86.668042,17000,450
309811373,1,40.91353484,-73.1563083359,38000,450
309811373,2,42.369543,-71.020061,17000,450
309811387,1,40.9398767143,-73.1917041639,38000,450
309811387,2,42.369543,-71.020061,17000,450
309811426,1,41.411675,-81.834693,17000,450
309811448,1,39.993926,-82.890979,17000,450
309811474,1,40.2732821122,-101.884613261,38000,450
309811474,2,39.849312,-104.673829,17000,450
309811480,1,40.1332719358,-101.848211802,38000,450
309811480,2,39.849312,-104.673829,17000,450
309811482,1,33.7456675696,-94.5773596807,38000,450
309811482,2,32.897449,-97.040653,17000,450
309811485,1,32.897449,-97.040653,17000,450
309811490,1,33.7680983342,-94.6066451136,38000,450
309811490,2,32.897449,-97.040653,17000,450
309811498,1,42.208343,-83.357175,17000,450
309811553,1,31.0869539781,-93.0788110149,38000,450
309811553,2,29.986679,-95.338111,17000,450
309811562,1,39.7495947833,-83.4767940281,38000,450
309811562,2,39.714975,-86.296213,17000,450
309811675,1,44.881234,-93.203111,17000,450
309811680,1,31.4123146215,-88.2602720457,38000,450
309811680,2,29.984223,-90.255969,17000,450
309811702,1,41.6059709039,-85.0596315405,38000,450
309811702,2,41.98032,-87.902313,17000,450
309811722,1,34.1517934658,-109.472540564,38000,450
309811722,2,33.43653,-112.007268,17000,450
309811725,1,34.3323790024,-109.605824258,38000,450
309811725,2,33.43653,-112.007268,17000,450
309811755,1,37.2092271651,-76.6552781859,38000,450
309811755,2,35.876723,-78.793058,17000,450
309811777,1,33.5199956508,-114.702986188,38000,450
309811777,2,32.7319,-117.197312,17000,450
309811793,0,43.833159846,-99.6406045807,38000,450
309811793,1,46.9942071423,-119.307847212,38000,450
309811793,2,47.44443,-122.300497,17000,450
309811795,1,47.2694198073,-119.137669879,38000,450
309811795,2,47.44443,-122.300497,17000,450
309811802,1,37.966494275,-119.621266517,38000,450
309811802,2,37.615223,-122.389979,17000,450
309811803,1,38.0593757746,-119.677112649,38000,450
309811803,2,37.615223,-122.389979,17000,450
309811808,1,40.8784102384,-109.111098739,38000,450
309811808,2,40.785596,-111.980673,17000,450
309811811,1,39.1144491666,-87.6051501563,38000,450
309811811,2,38.742766,-90.366061,17000,450
309811935,1,35.3730315061,-83.6048874584,38000,450
309811935,2,35.220969,-80.944215,17000,450
309811936,1,35.210482462,-83.6015022857,38000,450
309811936,2,35.220969,-80.944215,17000,450
309811966,1,38.2919541094,-106.590011653,38000,450
309811966,2,39.849312,-104.673829,17000,450
309811968,0,34.1278067239,-106.302534838,38000,450
309811968,1,33.100834241,-99.6253110383,38000,450
309811968,2,32.897449,-97.040653,17000,450
309811977,1,33.5064922114,-99.5331214236,38000,450
309811977,2,32.897449,-97.040653,17000,450
309811995,1,41.4971593673,-86.0296331641,38000,450
309811995,2,42.208343,-83.357175,17000,450
309812011,1,40.4862215657,-76.9906114838,38000,450
309812011,2,40.68987,-74.17821,17000,450
309812052,1,30.4849033347,-97.817825787,38000,450
309812052,2,29.986679,-95.338111,17000,450
309812098,1,33.8509738101,-115.801374049,38000,450
309812098,2,33.9425,-118.408056,17000,450
309812190,1,41.1487262261,-90.5228899283,38000,450
309812190,2,41.98032,-87.902313,17000,450
309812197,1,41.1461114049,-90.495675413,38000,450
309812197,2,41.98032,-87.902313,17000,450
309812246,1,32.8300650128,-114.622773324,38000,450
309812246,2,32.7319,-117.197312,17000,450
309812283,1,45.686697094,-120.509616298,38000,450
309812283,2,47.44443,-122.300497,17000,450
309812289,1,37.615223,-122.389979,17000,450
309813945,1,39.849312,-104.673829,17000,450
309815274,1,34.8226190656,-82.2400967107,38000,450
309815274,2,33.639975,-84.444032,17000,450
309815286,1,40.7219382415,-72.8764121288,38000,450
309815286,2,42.369543,-71.020061,17000,450
309815300,1,41.411675,-81.834693,17000,450
309815325,1,39.4726746105,-101.94530899,38000,450
309815325,2,39.849312,-104.673829,17000,450
309815329,1,33.52876006,-94.5320872859,38000,450
309815329,2,32.897449,-97.040653,17000,450
309815366,0,34.1775064756,-115.752929562,38000,450
309815366,1,34.2726086391,-115.797954342,38000,450
309815366,2,33.9425,-118.408056,17000,450
309815400,1,43.8718992197,-90.5474982982,38000,450
309815400,2,44.881234,-93.203111,17000,450
309815421,1,38.077729073,-119.672870631,38000,450
309815421,2,37.615223,-122.389979,17000,450
309816238,1,32.0586512121,-94.6750701287,38000,450
309816238,2,32.897449,-97.040653,17000,450
309816241,0,37.8054760494,-75.3804496271,38000,450
309816241,1,38.8095155889,-75.5229831143,38000,450
309816241,2,40.68987,-74.17821,17000,450
309816255,1,40.77392,-73.872002,17000,450
309816646,0,31.987153931,-105.990213697,38000,450
309816646,1,33.5613655241,-87.0403388662,38000,450
309816646,2,33.639975,-84.444032,17000,450
309816663,1,38.5909577225,-106.873652443,38000,450
309816663,2,39.849312,-104.673829,17000,450
309816664,1,38.6121459451,-106.93012651,38000,450
309816664,2,39.849312,-104.673829,17000,450
309816671,1,38.3396549696,-106.630199633,38000,450
309816671,2,39.849312,-104.673829,17000,450
309816683,0,31.9327131041,-105.94116226,38000,450
309816683,1,32.8786822091,-99.6218391241,38000,450
309816683,2,32.897449,-97.040653,17000,450
309816701,1,30.3725164773,-97.8344954372,38000,450
309816701,2,29.986679,-95.338111,17000,450
309816707,0,34.3473234796,-106.863175733,38000,450
309816707,1,40.1227747176,-76.4334518526,38000,450
309816707,2,40.643772,-73.781993,17000,450
309816756,1,40.9728229215,-90.298546789,38000,450
309816756,2,41.788455,-87.741819,17000,450
309816762,1,43.7404404014,-95.6319858499,38000,450
309816762,2,44.881234,-93.203111,17000,450
309816776,1,41.1990114327,-90.4965524473,38000,450
309816776,2,41.98032,-87.902313,17000,450
309816782,0,32.7857829906,-113.664071061,38000,450
309816782,1,41.104464115,-90.4141989745,38000,450
309816782,2,41.98032,-87.902313,17000,450
309816785,1,43.4464809635,-122.111859333,38000,450
309816785,2,45.589237,-122.593889,17000,450
309816813,1,45.2792075637,-122.046763636,38000,450
309816813,2,47.44443,-122.300497,17000,450
309816821,1,35.7715484078,-120.961557685,38000,450
309816821,2,37.615223,-122.389979,17000,450
309816838,1,37.615223,-122.389979,17000,450
309816856,1,38.7586627798,-112.992000149,38000,450
309816856,2,40.785596,-111.980673,17000,450
309817664,1,40.2248250859,-84.5300919172,38000,450
309817664,2,42.208343,-83.357175,17000,450
309817682,1,39.8729442349,-86.3969349738,38000,450
309817682,2,41.788455,-87.741819,17000,450
309817701,1,34.2771482365,-109.589320794,38000,450
309817701,2,33.43653,-112.007268,17000,450
309818011,1,34.6800710433,-86.9635099262,38000,450
309818011,2,33.639975,-84.444032,17000,450
309818060,1,40.8841173013,-107.295505526,38000,450
309818060,2,39.849312,-104.673829,17000,450
309818073,1,41.1538001621,-107.01185491,38000,450
309818073,2,39.849312,-104.673829,17000,450
309818078,1,34.1771229725,-99.3363207512,38000,450
309818078,2,32.897449,-97.040653,17000,450
309818085,0,40.813586128,-113.98668173,38000,450
